"attribute","value","url","name"
"Race","Dark Elf","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Level","PC×1","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"RefID","xx031861","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Gold","750 (+1000 Master Trader)","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Sells","Miscellaneous Items, Potions, Ingredients, Arrows","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Buys","If PC has the Merchant perk","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Health","50-930","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Stamina","50-370","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Primary Skills","One-handed, Two-handed, Block, Heavy Armor","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Morality","Any Crime","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Faction(s)","dlc2MerchMerchantFaction; JobMerchantFaction; WEServiceMiscMerchant; WIGenericCrimeFaction; Raven Rock Beggar Faction","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Class","Dremora Class","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"BaseID","xx031862","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Falas_Selvayn","Falas Selvayn(RefID: xx031861)"
"Race","Dark Elf","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Level","Radiant (1-46)","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Health","50-575","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Magicka","100-500","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Stamina","25-50","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Primary Skills","Destruction, Restoration, Alteration, Conjuration","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Class Details","CombatMageElemental","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Class","Fire/Frost/Shock Mage","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"BaseID","000B85B9","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Faldrus","Faldrus"
"Home City","Morthal","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"House","Falion's House","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Race","Redguard","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Level","15","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"RefID","0001AA5E","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Training","","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Gold","500 (+1000 Master Trader)","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Sells","See Standard Merchandise","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Buys","Spells (Books, Clothing, Daedric Artifacts, Jewelry, Scrolls, Soul Gems, Spell Tomes, Staves)","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Health","167","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Primary Skills","Conjuration, Restoration, Alteration, Destruction","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Class Details","TrainerConjurationMaster","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Faction(s)","Conjuration Trainer; CrimeFactionHjaalmarch; MorthalFalionsHouseFaction; ServicesMorthalFalion; Skill Trainer; TownMorthalFaction","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Class","Conjurer","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"BaseID","000135E9","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Magicka","143","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Falion","Falion(RefID: 0001AA5E)"
"Home City","Solitude","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Location","Blue Palace","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Level","12","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"RefID","000198C2","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Health","178","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Stamina","87","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Primary Skills","Heavy Armor, One-handed, Archery, Block, Two-handed","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Class Details","CombatWarrior1H","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Faction(s)","CrimeFactionHaafingar; SolitudeBluePalaceFaction; TownSolitudeFaction","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Class","Warrior","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"BaseID","00013274","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Falk_Firebeard","Falk Firebeard(RefID: 000198C2)"
"Location","Falkreath","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"Level","PCx1 (Range=20-50)","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"Respawns","Yes","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"Faction(s)","CrimeFactionFalkreath; Imperial Legion; NPC faction; Guard Faction; Dialogue Faction for Falkreath Hold Guards; GuardFaction","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"Class","Warrior","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"BaseID","000EC6E7","https://en.uesp.net/wiki/Skyrim:Falkreath_Guard","Falkreath Guard"
"Home City","Whiterun","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Location","Dragonsreach","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Level","10","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"RefID","0001A67E","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Gold","500 (+500 Investor; +1000 Master Trader)","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Sells","See Standard Merchandise","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Buys","Spells (Books, Clothing, Daedric Artifacts, Jewelry, Scrolls, Soul Gems, Spell Tomes, Staves)","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Health","125","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Primary Skills","Destruction, Restoration, Alteration, Conjuration","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Class Details","CombatMageElemental","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Essential","Yes (until stage 30 of The Whispering Door)","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Faction(s)","CrimeFactionWhiterun; DragonsreachOccupants; During sieges, staff and family hide.; Farengar spell vendor; JobCourtWizardFaction; JobMerchantFaction; TownWhiterunFaction","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Class","Fire/Frost/Shock Mage","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"BaseID","00013BBB","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Magicka","110","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Farengar_Secret-Fire","Farengar Secret-Fire(RefID: 0001A67E)"
"Home City","Whiterun","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Location","Jorrvaskr","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Level","PC×1 (range=8-50)","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"RefID","0001A693","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Training","","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Health","100+(PC-1)×10","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Stamina","100+(PC-1)×5","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Primary Skills","Smithing, Speech, One-handed, Pickpocket","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Perks","None","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Class Details","TrainerHeavyArmorMaster","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Marry","Yes","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Faction(s)","CompanionsCirclePlusKodlak; CompanionsCircle; CompanionsFactionMinusBrillAndVignar; GuardFaction; Heavy Armor Trainer; PotentialFollowerFaction; PotentialMarriageFaction; The Companions 0(Cohort); TownWhiterunFaction; WIAdditem03ExclusionFaction","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Class","Blacksmith","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"BaseID","0001A692","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Follower","Yes","https://en.uesp.net/wiki/Skyrim:Farkas","Farkas(RefID: 0001A693)"
"Race","Dark Elf","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Level","1","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Health","50","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Class","Farmer","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"BaseID","000BD759","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Farmer_(NPC)","Farmer"
"Added by","Dawnguard","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Level","PC×0.5 (range=5-15)","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"RefID","N/A","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Health","79-189","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Magicka","25","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Stamina","41-81","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Faction(s)","WEFarmerFaction; Crime Faction so crimes against created actors are registered","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Class","Bandit","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"BaseID","xx014210","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Aggression","Frenzied","https://en.uesp.net/wiki/Skyrim:Farmer_(Werewolf)","Farmer"
"Home City","Windhelm","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"House","Atheron Residence","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Race","Dark Elf","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"RefID","0001B125","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Health","75","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Stamina","60","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Primary Skills","Destruction","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Faction(s)","Brandy Mug Farm Faction; CrimeFactionEastmarch; WindhelmAtheronFamilyFaction; WindhelmCornerclubPatrons","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Class","Farmer","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"BaseID","00014131","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Magicka","60","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Faryl_Atheron","Faryl Atheron(RefID: 0001B125)"
"Location","Hall of Valor, Sovngarde","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Level","30","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"RefID","000CDA05","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Health","388","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Stamina","147","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Primary Skills","Heavy Armor, One-handed, Archery, Block","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Class Details","CombatWarrior1H","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Faction(s)","FavorExcludedFaction; MQAncientHeroFaction; WIAdditem03ExclusionFaction","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Class","Warrior","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"BaseID","00044237","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Felldir_the_Old","Felldir the Old(RefID: 000CDA05)(lore page)"
"Location","South of Greenspring Hollow (Whiterun Hold)","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"RefID","00038288","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Health","50","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Class Details","CombatWarrior1H","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Essential","Yes","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Class","Warrior","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"BaseID","00038287","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Fenrig","Fenrig(RefID: 00038288)"
"Added by","Vigil Enforcer Armor Set","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Home City","Dawnstar","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Location","Quicksilver Mine","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Level","PC×1 (range=10-30)","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"RefID","FExxx8E4","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Health","50+(PC-1)×10","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Magicka","50+(PC-1)×1.7","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Stamina","50+(PC-1)×3.3","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Primary Skills","Block, Heavy Armor, One-handed, Alteration, Restoration","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Race Details","Vampire, Undead","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Faction(s)","WIPlayerEnemyFaction","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Class","Vigilant","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"BaseID","FExxx95F","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Fenrik","Fenrik(RefID: FExxx8E4)"
"Added by","Dawnguard","https://en.uesp.net/wiki/Skyrim:Feran_Sadri","Feran Sadri(RefID: xx0033AA)"
"Location","Volkihar Keep","https://en.uesp.net/wiki/Skyrim:Feran_Sadri","Feran Sadri(RefID: xx0033AA)"
"Race","Dark Elf","https://en.uesp.net/wiki/Skyrim:Feran_Sadri","Feran Sadri(RefID: xx0033AA)"
"Level","PC×1","https://en.uesp.net/wiki/Skyrim:Feran_Sadri","Feran Sadri(RefID: xx0033AA)"
"RefID","xx0033AA","https://en.uesp.net/wiki/Skyrim:Feran_Sadri","Feran Sadri(RefID: xx0033AA)"
